77.5000 0 1000 20 2 1031.44 9.88970 1.37111 0 1018.26 8.07506 1.22717 0 1029.55 9.61620 1.40989 1 1014.21 7.67240 1.37557 1 
78.0000 0 1000 20 2 1036.55 10.5538 1.32820 0 1022.45 8.68148 1.21283 0 1034.53 10.3051 1.37782 1 1018.22 8.35723 1.36966 1 
78.5000 0 1000 20 2 1041.99 11.1924 1.27719 0 1026.94 9.27408 1.18521 0 1039.85 10.9745 1.33886 1 1022.57 9.03647 1.35848 1 
79.0000 0 1000 20 2 1047.74 11.8015 1.21817 0 1031.72 9.84671 1.14526 0 1045.49 11.6209 1.29273 1 1027.25 9.70729 1.34163 1 
79.5000 0 1000 20 2 1053.78 12.3773 1.15163 0 1036.78 10.3937 1.09402 0 1051.46 12.2406 1.23941 1 1032.27 10.3666 1.31868 1 
80.0000 0 1000 20 2 1060.10 12.9165 1.07850 0 1042.10 10.9101 1.03283 0 1057.73 12.8302 1.17922 1 1037.62 11.0112 1.28924 1 
80.5000 0 1000 20 2 1066.69 13.4166 1.00010 0 1047.68 11.3918 0.963403 0 1064.28 13.3866 1.11280 1 1043.28 11.6377 1.25295 1 
81.0000 0 1000 20 2 1073.51 13.8756 0.918077 0 1053.49 11.8357 0.887800 0 1071.10 13.9072 1.04114 1 1049.25 12.2426 1.20966 1 
81.5000 0 1000 20 2 1080.55 14.2928 0.834256 0 1059.50 12.2399 0.808348 0 1078.18 14.3899 0.965488 1 1055.51 12.8222 1.15936 1 
82.0000 0 1000 20 2 1087.79 14.6680 0.750519 0 1065.72 12.6036 0.727454 0 1085.49 14.8336 0.887318 1 1062.06 13.3734 1.10234 1 
82.5000 0 1000 20 2 1095.21 15.0024 0.668654 0 1072.10 12.9274 0.647424 0 1093.00 15.2377 0.808193 1 1068.88 13.8930 1.03917 1 
83.0000 0 1000 20 2 1102.79 15.2975 0.590227 0 1078.63 13.2125 0.570284 0 1100.71 15.6025 0.729671 1 1075.95 14.3784 0.970743 1 
83.5000 0 1000 20 2 1110.50 15.5557 0.516502 0 1085.30 13.4613 0.497661 0 1108.60 15.9291 0.653203 1 1083.25 14.8275 0.898228 1 
